seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,compass_magneticBearing,accelerometer_z,accelerometer_y,accelerometer_x
42.800000,0.003419,0.009217,-0.017182,,,,,,,,,,,0.003485,0.005837,-0.019681,0.472166,0.547876,0.398031,1.772955,-0.576399,-0.457348,-1.477681,0.022649,0.956166,0.061292,344.494537,0.039019,-0.387379,-0.292188
42.900000,0.005273,-0.003314,0.000095,,,,,,,,,,,0.004593,-0.003068,0.009074,0.501443,0.548881,0.396878,1.800763,-0.575995,-0.457653,-1.476643,-0.015479,1.091061,0.118227,344.436452,-0.361990,0.936445,0.261753
43.000000,0.036833,-0.015642,-0.051759,,,,,,,,,,,0.040706,-0.026332,-0.058803,0.475642,0.547511,0.398597,1.778798,-0.575746,-0.458109,-1.477579,0.026836,0.855771,0.036894,344.855060,0.074216,-1.371803,-0.530982
43.100000,-0.023018,0.032949,-0.006790,,,,,,,,,,,-0.019210,0.027475,-0.007435,0.497085,0.548786,0.396901,1.796300,-0.576132,-0.457570,-1.476614,0.016579,1.126941,0.150879,345.152985,-0.044093,1.288363,0.581178
43.200000,0.002825,0.002744,-0.018114,,,,,,,,,,,-0.002115,0.004331,-0.003830,0.562265,0.550536,0.394353,1.859990,-0.574916,-0.459203,-1.472772,-0.038756,0.999857,0.064343,345.181781,-0.653808,0.045672,-0.288823
43.300000,-0.025744,-0.036448,-0.032408,,,,,,,,,,,-0.023665,-0.044245,-0.038674,0.544196,0.549983,0.397244,1.845523,-0.574058,-0.458435,-1.477674,0.027344,0.859979,-0.000156,345.882584,0.020095,-1.330611,-0.878136
43.400000,-0.095764,-0.183268,0.080697,,,,,,,,,,,-0.090780,-0.185841,0.078102,0.556299,0.553975,0.395040,1.843218,-0.576345,-0.452626,-1.483390,0.040421,1.126991,0.065483,346.269515,0.165599,1.282842,-0.182063
43.500000,-0.022316,-0.213186,-0.057265,,,,,,,,,,,-0.020208,-0.219403,-0.063771,0.555930,0.558471,0.391072,1.823091,-0.580278,-0.445467,-1.487876,0.017545,0.890694,0.089615,346.366668,-0.030672,-1.038234,0.092437
43.600000,-0.056739,0.069269,-0.036691,148.481152,1.238937,19.059590,52.222520,117.891152,157.617254,24.476591,5.846937,20.941863,5.248608,-0.057689,0.072335,-0.030307,0.659785,0.562942,0.388124,1.919106,-0.579095,-0.443958,-1.488558,-0.014981,1.146385,0.163148,346.813684,-0.421575,1.468701,0.842836
43.700000,0.013427,-0.053712,-0.036165,,,,,,,,,,,0.014243,-0.059070,-0.033999,0.698381,0.562554,0.391027,1.966418,-0.575897,-0.446061,-1.490674,-0.047374,0.872528,0.019379,347.463849,-0.767373,-1.218589,-0.533927
43.800000,0.076432,0.003440,0.032392,,,,,,,,,,,0.075219,0.006725,0.028881,0.655569,0.561116,0.391124,1.924217,-0.577053,-0.446294,-1.489549,-0.019875,1.081728,0.165863,347.730078,-0.470094,0.833857,0.879891
43.900000,0.106765,-0.115733,-0.037951,,,,,,,,,,,0.110563,-0.122971,-0.031326,0.604342,0.558916,0.387210,1.870290,-0.580123,-0.448480,-1.479061,-0.063832,0.915118,0.081113,347.240255,-0.891187,-0.791118,-0.062766
44.000000,0.011486,0.129019,-0.059243,,,,,,,,,,,0.023355,0.113760,-0.055709,0.629854,0.557984,0.385014,1.899389,-0.579320,-0.452544,-1.470577,-0.037573,1.130258,0.124518,346.812213,-0.685160,1.326607,0.292740
44.100000,-0.000283,-0.056058,-0.185695,,,,,,,,,,,0.003850,-0.039049,-0.179516,0.717820,0.557842,0.387133,2.002303,-0.573070,-0.458827,-1.466964,-0.035060,0.833711,0.025165,347.082976,-0.769706,-1.577875,-0.674687
44.200000,-0.113429,-0.049997,-0.019633,,,,,,,,,,,-0.113936,-0.031940,-0.020412,0.838232,0.561956,0.387195,2.123903,-0.568484,-0.459460,-1.468120,-0.029001,1.062422,0.117540,347.453892,-0.811966,0.663869,0.297342
44.300000,-0.081523,-0.057603,0.029762,,,,,,,,,,,-0.072587,-0.112368,0.002598,0.923452,0.566315,0.386481,2.202934,-0.566835,-0.456743,-1.471375,-0.065115,0.962112,0.078813,347.481275,-1.213790,-0.323083,-0.012210
44.400000,-0.027339,0.130259,0.082474,,,,,,,,,,,-0.033778,0.126104,0.082400,0.884637,0.562871,0.393205,2.176142,-0.565430,-0.456997,-1.480465,-0.019080,1.090924,0.155814,347.729365,-0.690658,0.931658,0.800766
44.500000,-0.049456,-0.169506,-0.056529,,,,,,,,,,,-0.037213,-0.148496,-0.048312,0.878745,0.561543,0.395675,2.176332,-0.564220,-0.457994,-1.482515,-0.035213,0.854033,0.007458,348.005053,-0.837508,-1.393241,-0.637321
44.600000,-0.114375,0.092670,0.050085,148.436457,1.320248,20.458070,52.222479,117.846457,155.185403,23.405042,5.350483,20.941903,5.216958,-0.105726,0.037640,0.009255,1.008511,0.567182,0.394092,2.298068,-0.562038,-0.455080,-1.484129,-0.026318,1.264548,0.217500,348.085863,-0.822915,2.631252,1.500368
44.700000,0.139174,-0.290748,0.079475,,,,,,,,,,,0.115674,-0.230200,0.100203,0.871924,0.562991,0.399180,2.162887,-0.565911,-0.450996,-1.497298,-0.144769,0.657204,-0.023314,347.756101,-1.819028,-3.335063,-0.826628
44.800000,0.058755,0.070875,0.128673,,,,,,,,,,,0.073449,0.036930,0.154224,0.643706,0.560617,0.391752,1.913510,-0.577079,-0.446331,-1.490019,0.002834,1.168831,0.215939,346.046578,-0.237127,1.687648,1.373393
44.900000,-0.034534,0.215964,-0.206056,,,,,,,,,,,-0.041847,0.205007,-0.204116,0.718612,0.559395,0.394386,2.004013,-0.571642,-0.452478,-1.486491,-0.101501,1.013821,0.115047,346.210939,-1.341945,0.170386,0.382419
45.000000,0.150721,0.036889,0.058471,,,,,,,,,,,0.155350,0.000732,0.030416,0.793161,0.559150,0.392855,2.087342,-0.567911,-0.458780,-1.476614,-0.172304,0.922800,0.133055,346.229967,-2.143406,-0.713534,0.503008
45.100000,0.090776,0.349605,-0.164197,,,,,,,,,,,0.070992,0.391221,-0.145527,0.750233,0.551055,0.399746,2.076611,-0.561966,-0.469776,-1.470369,-0.049808,1.112134,0.166197,346.424124,-0.966577,1.149250,0.772774
45.200000,0.170110,0.059907,0.078304,,,,,,,,,,,0.187769,0.056604,0.070814,0.709718,0.544966,0.396715,2.050444,-0.561192,-0.480296,-1.450248,-0.163953,0.945609,0.039816,345.720647,-2.150678,-0.462160,-0.655758
45.300000,0.070000,-0.075651,-0.093245,,,,,,,,,,,0.064586,-0.050704,-0.081761,0.672968,0.541991,0.395342,2.017572,-0.562202,-0.483605,-1.442636,-0.102661,1.025377,0.095531,345.389499,-1.548659,0.329339,-0.193153
45.400000,0.054154,-0.244002,-0.016415,,,,,,,,,,,0.064996,-0.260886,-0.013169,0.677083,0.545388,0.386117,2.000369,-0.567756,-0.480734,-1.433185,-0.117932,0.992500,0.089876,344.706127,-1.716610,0.019170,-0.341621
45.500000,0.024700,0.012648,-0.079544,,,,,,,,,,,0.028067,-0.016512,-0.086858,0.707311,0.548978,0.380225,2.016980,-0.569847,-0.478878,-1.428060,-0.091847,1.026874,0.185049,344.163119,-1.502881,0.363292,0.556486
45.600000,0.059170,0.133654,0.020912,148.350295,1.421951,22.255701,52.222436,117.760295,153.583296,21.916832,4.899275,20.941947,5.166562,0.063030,0.118212,0.008592,0.717120,0.547323,0.380421,2.035315,-0.567599,-0.483264,-1.422407,-0.125533,0.997961,0.150674,344.312061,-1.880457,0.087807,0.181419
45.700000,0.053175,0.028685,-0.027839,,,,,,,,,,,0.054399,0.037944,-0.017021,0.684738,0.543164,0.382022,2.013653,-0.566918,-0.487475,-1.417775,-0.115515,0.940700,0.100659,344.111454,-1.773389,-0.466900,-0.363407
45.800000,0.074823,-0.151080,0.018270,,,,,,,,,,,0.069341,-0.126230,0.016041,0.666229,0.542856,0.378565,1.988613,-0.569827,-0.487121,-1.412432,-0.094023,1.030354,0.106163,343.651883,-1.549289,0.420413,-0.372371
45.900000,0.035946,-0.503192,-0.093815,,,,,,,,,,,0.034690,-0.476428,-0.079341,0.658541,0.547251,0.369596,1.952840,-0.577271,-0.480225,-1.408498,-0.030734,1.002370,0.047510,342.867763,-0.892201,0.152138,-1.004437
46.000000,0.164503,-0.538128,-0.030147,,,,,,,,,,,0.157181,-0.562417,-0.040036,0.684296,0.557935,0.347948,1.918577,-0.590939,-0.467297,-1.395431,-0.083862,0.964581,0.169199,340.635854,-1.404331,-0.196812,0.050821
46.100000,0.188267,-0.296714,-0.066462,,,,,,,,,,,0.180632,-0.297111,-0.047205,0.654365,0.559659,0.332325,1.853935,-0.602239,-0.462207,-1.377189,-0.063914,1.061827,0.143596,338.843706,-1.153468,0.789659,-0.403492
46.200000,0.347909,-0.696492,-0.160793,,,,,,,,,,,0.347271,-0.678521,-0.167826,0.677628,0.564328,0.308197,1.831475,-0.613497,-0.458317,-1.346921,-0.139407,0.942455,0.127391,336.179417,-1.926684,-0.319092,-0.854353
46.300000,0.192673,-0.560210,-0.435805,,,,,,,,,,,0.201655,-0.579906,-0.418722,0.732962,0.572661,0.280352,1.832169,-0.623494,-0.452370,-1.316315,0.050935,1.026749,0.057959,333.011836,-0.063128,0.637341,-1.724593
46.400000,0.117891,-0.930068,-0.521364,,,,,,,,,,,0.119655,-0.947788,-0.520286,0.892004,0.593330,0.245922,1.919775,-0.625834,-0.442273,-1.288261,0.000162,1.077592,-0.022632,330.419022,-0.920785,1.068180,-2.815283
46.500000,0.082952,-1.325639,-0.384126,,,,,,,,,,,0.079032,-1.339453,-0.380918,1.015273,0.616204,0.201750,1.931496,-0.637131,-0.416282,-1.264754,-0.024425,1.038289,-0.024174,326.993082,-1.289596,0.778167,-2.765600
46.600000,-0.048911,-1.598043,-0.349526,148.957847,1.323608,23.293152,52.222394,118.367847,152.529970,21.310072,5.071158,20.942001,4.590988,-0.047189,-1.596853,-0.350919,1.122240,0.640138,0.149980,1.889149,-0.654632,-0.372366,-1.254300,-0.077301,1.025903,0.080635,323.757403,-1.857360,0.444751,-2.322341
46.700000,-0.201616,-1.192762,-0.328170,,,,,,,,,,,-0.195342,-1.201479,-0.324340,1.242187,0.662651,0.104620,1.868169,-0.666164,-0.325415,-1.257155,-0.125249,1.020193,0.102898,322.650420,-1.814594,1.058584,-1.971069
46.800000,-0.042808,-1.357215,-0.360380,,,,,,,,,,,-0.043003,-1.361259,-0.364833,1.338530,0.678715,0.060314,1.832806,-0.675424,-0.281330,-1.256870,-0.089049,1.093877,0.051886,321.351081,-1.726014,1.141834,-2.573799
46.900000,-0.131426,-1.272794,-0.324402,,,,,,,,,,,-0.138254,-1.263751,-0.326095,1.445557,0.692996,0.014578,1.807026,-0.680688,-0.236430,-1.255234,-0.115556,1.067709,-0.022786,320.263358,-1.788653,1.553663,-2.881543
47.000000,-0.254299,-1.141659,-0.481265,,,,,,,,,,,-0.254683,-1.151883,-0.484532,1.582051,0.707780,-0.022683,1.821874,-0.679812,-0.189866,-1.266292,-0.103564,1.036371,0.094427,320.610176,-1.759508,0.604848,-2.212450
47.100000,-0.247771,-0.810855,-0.412718,,,,,,,,,,,-0.247182,-0.794357,-0.412573,1.757891,0.723736,-0.053134,1.890548,-0.672265,-0.145862,-1.278932,-0.029915,1.123570,0.177014,321.185793,-1.424451,1.352897,-0.829263
47.200000,-0.289038,-0.643121,-0.368919,,,,,,,,,,,-0.279495,-0.657684,-0.366566,1.928931,0.737219,-0.067183,1.995971,-0.662462,-0.114114,-1.292364,-0.041739,0.849591,0.099266,322.537050,-1.406784,-0.474113,-1.510109
47.300000,-0.156922,-0.533922,-0.257201,,,,,,,,,,,-0.167065,-0.510316,-0.255064,2.048121,0.745135,-0.090424,2.040584,-0.655179,-0.085147,-1.290835,0.196268,1.010042,0.076440,323.047166,0.305851,0.280822,-1.653835
47.400000,-0.393124,0.033275,-0.296357,,,,,,,,,,,-0.394319,0.029116,-0.289945,2.196231,0.754573,-0.085026,2.171801,-0.647094,-0.067904,-1.305334,0.308081,1.001292,0.065945,324.399286,1.664614,0.151523,-1.245061
47.500000,-0.559666,-0.000293,-0.011650,,,,,,,,,,,-0.553802,-0.017252,-0.011029,2.373404,0.760918,-0.065472,2.352713,-0.643469,-0.050943,-1.336079,0.241502,1.055803,0.025159,327.285320,0.818831,0.909609,-1.512767
47.600000,-0.198194,-0.592746,-0.037729,149.396534,0.993210,28.905854,52.222377,118.806534,139.828256,20.440675,6.486163,20.942051,2.750371,-0.191250,-0.607594,-0.036999,2.500499,0.761163,-0.063270,2.450637,-0.644791,-0.028210,-1.361046,0.136630,0.933430,0.035219,329.470380,-0.097365,-0.499973,-0.985403
47.700000,-0.163799,-0.393715,-0.061743,,,,,,,,,,,-0.162326,-0.381100,-0.063514,2.578064,0.760412,-0.077762,2.473355,-0.644724,-0.004130,-1.369972,0.170262,0.988678,0.080096,330.194315,0.146332,0.267063,-0.312836
47.800000,-0.100627,-0.104650,-0.109234,,,,,,,,,,,-0.100775,-0.103850,-0.109640,2.648462,0.762803,-0.083955,2.517744,-0.641103,0.007933,-1.367488,0.153935,1.012482,0.043924,330.756952,-0.142675,0.247319,-0.832082
47.900000,-0.060880,0.017800,0.051177,,,,,,,,,,,-0.055549,0.014271,0.056669,2.701976,0.764261,-0.080542,2.570798,-0.639751,0.011677,-1.369231,0.113112,0.968730,0.031593,331.411949,-0.596654,-0.068339,-0.642225
48.000000,-1.221547,0.413435,-0.105054,,,,,,,,,,,-1.277421,0.418359,-0.110557,2.177773,0.764723,-0.065574,2.066309,-0.640550,0.012826,-1.375751,0.281154,1.951566,-0.296307,332.339481,1.857697,10.182515,-3.953692
48.100000,0.168195,-1.484620,-0.134364,,,,,,,,,,,0.239205,-1.492629,-0.112634,-2.868111,0.770769,-0.047592,-1.156057,-0.630267,0.073814,-1.367063,-0.288087,-0.181230,0.421078,338.972180,-5.236199,-11.405889,4.151345
48.200000,0.284327,0.134040,0.560634,,,,,,,,,,,0.271848,0.141058,0.550592,0.597131,0.758704,-0.095622,2.863730,-0.639582,0.077720,-1.399646,0.286205,0.770303,-0.050575,336.017602,0.696861,-2.916618,-0.443889
48.300000,-0.267855,0.377314,-0.060457,,,,,,,,,,,-0.280739,0.359034,-0.094906,2.355693,0.749514,-0.089271,2.767709,-0.652849,0.062991,-1.428492,0.273779,2.246378,-0.050369,335.082385,1.694993,11.486754,-1.763957
48.400000,0.250277,-0.513262,0.354393,,,,,,,,,,,0.300833,-0.545896,0.409440,-1.823055,0.755754,-0.069326,3.010709,-0.647685,0.066379,-1.417231,-0.110391,0.388347,0.320976,336.866905,-2.530639,-4.127163,3.407714
48.500000,0.533451,0.014624,0.610047,,,,,,,,,,,0.522289,0.019670,0.575164,2.497078,0.729741,-0.101582,2.281742,-0.674166,0.050159,-1.461757,0.274840,0.385696,-0.037578,333.761441,1.724701,-5.570946,-0.868108
48.600000,0.096426,0.399241,0.425607,149.012935,0.980660,36.691577,52.222404,118.422935,91.648528,19.320506,6.781925,20.942092,2.164902,0.085587,0.446251,0.474473,2.121256,0.720547,-0.117108,1.902499,-0.682367,0.036954,-1.444639,-0.176241,1.113657,-0.259050,331.441501,-1.158124,-2.793645,-4.238481
48.700000,-0.152959,0.136757,-0.294812,,,,,,,,,,,-0.152349,0.083109,-0.341206,1.732596,0.706743,-0.090142,1.571240,-0.701140,0.023690,-1.472297,0.261424,1.395126,0.493120,332.057204,2.262117,7.131829,4.206980
48.800000,0.045365,0.253365,0.262701,,,,,,,,,,,0.043513,0.257099,0.253743,1.953759,0.715257,-0.089249,1.800379,-0.692805,0.018946,-1.465697,0.133406,1.105482,-0.164040,331.778582,0.579411,0.575527,-2.337138
48.900000,0.340033,-0.366959,-0.393925,,,,,,,,,,,0.330521,-0.356770,-0.395144,2.016012,0.719311,-0.095102,1.859774,-0.687897,0.015047,-1.448906,0.228027,0.353598,-0.000404,330.901231,1.890050,-6.265151,-1.143339
49.000000,-0.532513,0.225530,0.039981,,,,,,,,,,,-0.509676,0.168396,0.029122,2.266119,0.726452,-0.080917,2.125506,-0.682032,0.018264,-1.461924,0.070461,1.507669,0.106909,331.968461,0.140265,5.038947,0.139391
49.100000,-0.190003,-0.042357,-0.048949,,,,,,,,,,,-0.188832,-0.035028,-0.044257,2.440401,0.727962,-0.078611,2.285242,-0.680333,0.030861,-1.475176,0.116585,1.183997,0.034843,333.045114,0.537543,1.849963,-0.369100
49.200000,0.186737,-0.216427,0.078885,,,,,,,,,,,0.174428,-0.200303,0.092087,2.422689,0.727647,-0.087269,2.246718,-0.679351,0.036846,-1.471752,0.089894,0.771381,-0.072701,333.084355,0.276729,-2.193785,-1.467613
49.300000,-0.118251,-0.135134,-0.016639,,,,,,,,,,,-0.119181,-0.124393,-0.014175,2.377049,0.724499,-0.088725,2.194383,-0.682357,0.040127,-1.479744,0.091808,1.095857,0.093164,333.154612,0.380270,0.980684,0.189861
49.400000,-0.031891,-0.066736,-0.006287,,,,,,,,,,,-0.024777,-0.077184,-0.010280,2.446892,0.724108,-0.085405,2.263255,-0.682950,0.044154,-1.488353,0.113824,0.976649,0.043086,333.672898,0.600714,-0.195681,-0.198978
49.500000,0.024927,-0.097226,0.018361,,,,,,,,,,,0.024020,-0.099792,0.019355,2.433155,0.723820,-0.089933,2.239147,-0.682489,0.046914,-1.486395,0.093294,1.000476,0.008655,333.670945,0.402659,0.039584,-0.563865
49.600000,0.032846,0.065555,0.015123,149.194888,1.021195,30.477025,52.222417,118.604888,73.199718,18.994333,6.828510,20.942142,2.712815,0.036365,0.068073,0.017483,2.419910,0.723482,-0.089887,2.226522,-0.682882,0.046525,-1.486757,0.106284,0.984564,0.089220,333.623453,0.540352,-0.116749,0.222592
49.700000,0.023947,0.089700,0.043166,,,,,,,,,,,0.022354,0.085943,0.041848,2.356045,0.722987,-0.088935,2.170777,-0.683838,0.041759,-1.484065,0.116519,1.027892,0.028464,333.378636,0.663028,0.310402,-0.421905
49.800000,-0.022667,-0.033989,0.059144,,,,,,,,,,,-0.021988,-0.043861,0.060247,2.305810,0.721210,-0.086452,2.126727,-0.686140,0.039901,-1.488342,0.092775,1.032413,0.040828,333.315818,0.483480,0.351186,-0.285532
49.900000,0.036462,-0.081593,-0.000528,,,,,,,,,,,0.039083,-0.085506,-0.004087,2.267299,0.719631,-0.087735,2.084367,-0.687547,0.041334,-1.490993,0.079645,0.957573,0.072768,333.354169,0.397070,-0.384835,0.032657
50.000000,-0.027255,0.128315,0.021168,,,,,,,,,,,-0.021498,0.123035,0.021418,2.270207,0.719605,-0.085206,2.092783,-0.687969,0.039991,-1.492731,0.068347,0.941508,0.108888,333.315376,0.289112,-0.543729,0.404863
50.100000,-0.062131,0.255485,0.160326,,,,,,,,,,,-0.061326,0.251565,0.159678,2.166818,0.716900,-0.078245,2.007140,-0.691893,0.034471,-1.499418,0.088451,1.107384,0.040388,333.296625,0.570434,1.078153,-0.236522
50.200000,0.155290,-0.266133,0.081970,,,,,,,,,,,0.155897,-0.270732,0.084636,1.993545,0.712868,-0.077953,1.838815,-0.696234,0.031280,-1.500614,0.037386,0.892273,0.018709,333.146412,0.186949,-1.032211,-0.479220
50.300000,0.008262,-0.073046,0.037242,,,,,,,,,,,0.009399,-0.080781,0.033667,1.845456,0.709165,-0.085546,1.677218,-0.699043,0.033191,-1.495336,0.060265,1.091464,0.117772,332.644784,0.512192,0.924873,0.420113
50.400000,0.044485,0.048798,-0.006463,,,,,,,,,,,0.050843,0.046564,-0.012887,1.832457,0.708828,-0.086252,1.663305,-0.699300,0.033126,-1.494436,0.035625,0.895810,0.062767,332.464889,0.280000,-0.993163,-0.129257
50.500000,0.023539,0.214940,0.064122,,,,,,,,,,,0.020983,0.216596,0.067316,1.843856,0.709734,-0.087379,1.679177,-0.698421,0.028830,-1.486406,0.029364,1.119769,0.107721,331.806701,0.198484,1.209443,0.234869
50.600000,0.107136,0.270471,0.030676,149.211517,1.000073,23.214972,52.222437,118.621517,63.101155,18.293169,6.455752,20.942192,3.489582,0.106887,0.266598,0.027553,1.763888,0.708657,-0.078963,1.627898,-0.700898,0.017028,-1.482486,0.077261,0.895963,0.080899,331.272451,0.708583,-0.981989,-0.070110
50.700000,-0.027798,0.128533,0.037962,,,,,,,,,,,-0.027564,0.122858,0.040724,1.756045,0.709352,-0.072865,1.641230,-0.701027,0.008190,-1.478532,0.048245,1.086406,0.030746,330.751962,0.409414,0.889069,-0.599649
50.800000,-0.056325,0.018424,-0.059869,,,,,,,,,,,-0.052710,0.009943,-0.069433,1.735541,0.708836,-0.068325,1.628674,-0.702019,0.007134,-1.483678,0.102020,0.926279,0.067264,331.013105,0.951452,-0.685755,-0.192037
50.900000,-0.086735,-0.226519,-0.153778,,,,,,,,,,,-0.092046,-0.228956,-0.141626,1.948966,0.714584,-0.070455,1.829964,-0.695840,0.013566,-1.485853,0.047905,1.002679,-0.004665,331.212596,0.257306,0.061655,-0.848268
51.000000,-0.066621,-0.142340,0.076813,,,,,,,,,,,-0.056465,-0.150891,0.072616,1.947880,0.712648,-0.071808,1.811883,-0.697411,0.024222,-1.500102,0.099008,1.007854,0.165683,331.957415,0.805023,0.101550,0.952459
51.100000,0.117042,-0.191130,-0.062526,,,,,,,,,,,0.117153,-0.197498,-0.063304,1.931703,0.712035,-0.079615,1.778558,-0.697025,0.028491,-1.495401,0.047003,0.809547,0.056834,331.732216,0.307820,-1.839760,-0.165057
51.200000,-0.017230,0.058698,0.162737,,,,,,,,,,,-0.012107,0.052511,0.157405,1.838585,0.709465,-0.082923,1.678929,-0.699197,0.029766,-1.493956,0.084666,1.123318,0.123959,331.436486,0.747242,1.238318,0.469786
51.300000,0.064490,-0.006874,0.048879,,,,,,,,,,,0.063351,-0.001596,0.050075,1.781264,0.707849,-0.086094,1.617962,-0.700488,0.029155,-1.489545,0.065833,0.905956,0.090691,331.101742,0.608297,-0.889899,0.094643
51.400000,-0.024123,0.177573,0.048903,,,,,,,,,,,-0.024965,0.182150,0.050427,1.745838,0.707228,-0.083910,1.590513,-0.701510,0.025716,-1.488043,0.039026,1.059412,0.127083,330.688981,0.366332,0.616201,0.436088
51.500000,0.063437,0.136656,0.031230,,,,,,,,,,,0.064416,0.129268,0.034638,1.714641,0.707139,-0.076626,1.580017,-0.702666,0.018415,-1.488181,0.036348,1.000389,0.085252,330.387571,0.348848,0.037295,0.027067
51.600000,-0.015277,-0.098763,-0.037321,148.811196,1.056295,21.313352,52.222454,118.221196,65.673379,18.477204,6.363264,20.942255,4.012860,-0.014161,-0.108869,-0.042659,1.672971,0.706092,-0.075319,1.542968,-0.703907,0.016462,-1.487466,0.083330,0.959987,0.049234,330.186628,0.839941,-0.358366,-0.333024
51.700000,-0.108245,-0.082673,-0.100076,,,,,,,,,,,-0.109152,-0.084562,-0.095101,1.783728,0.708658,-0.076703,1.643107,-0.701000,0.022574,-1.493346,0.032455,1.138988,0.114085,330.426660,0.265050,1.392445,0.362998
51.800000,-0.059811,0.065080,-0.097311,,,,,,,,,,,-0.054997,0.055767,-0.105932,1.890856,0.710819,-0.072126,1.751276,-0.699164,0.026436,-1.503992,0.101955,0.869464,0.108784,331.035352,0.882859,-1.258234,0.423819
51.900000,-0.103447,0.083824,-0.007930,,,,,,,,,,,-0.103316,0.088788,-0.001122,2.087404,0.714838,-0.068476,1.950925,-0.695365,0.027905,-1.507121,0.008904,1.098682,0.102502,331.258855,-0.143579,0.987663,0.425715
52.000000,0.041842,0.126883,0.027364,,,,,,,,,,,0.048239,0.112764,0.024600,2.037482,0.713448,-0.059310,1.920748,-0.697805,0.023155,-1.515066,0.070241,0.904869,0.102205,331.459855,0.501558,-0.917672,0.489246
52.100000,0.025043,0.261234,0.094040,,,,,,,,,,,0.024445,0.263968,0.099644,1.956766,0.712785,-0.057275,1.851652,-0.698817,0.016983,-1.510434,0.046877,1.138797,0.156197,330.965870,0.295675,1.378996,0.963713
52.200000,0.223686,0.130652,0.007181,,,,,,,,,,,0.234899,0.122925,-0.001109,1.774394,0.710059,-0.049742,1.698486,-0.702358,0.003892,-1.504999,0.058778,0.863205,0.148215,330.342176,0.493726,-1.320047,0.814378
52.300000,0.328609,0.286606,0.011359,,,,,,,,,,,0.329203,0.284685,0.013111,1.760809,0.711509,-0.053794,1.705213,-0.700433,-0.014533,-1.472852,0.035529,1.165845,0.135487,328.420244,0.220924,1.673762,0.378335
52.400000,0.488670,-0.040165,-0.108057,,,,,,,,,,,0.499887,-0.058505,-0.117863,1.722667,0.711807,-0.059295,1.688405,-0.698948,-0.035125,-1.435913,0.021341,0.795003,0.052174,326.500042,0.053767,-1.920307,-0.797632
52.500000,0.491441,-0.051266,-0.139088,,,,,,,,,,,0.488348,-0.053834,-0.141171,1.761978,0.715062,-0.081222,1.719068,-0.692415,-0.051019,-1.380746,0.067627,1.113474,0.127319,323.749512,0.389655,1.290183,-0.583325
52.600000,0.322778,-0.134078,-0.185178,149.008742,1.019018,18.528465,52.222476,118.418742,64.191110,17.841761,6.399275,20.942318,4.456529,0.321121,-0.139902,-0.185643,1.807365,0.719516,-0.095933,1.761383,-0.684851,-0.063641,-1.339330,-0.020818,0.890456,0.018825,321.737273,-0.630954,-0.812345,-2.024044
52.700000,0.216584,-0.231319,-0.063879,,,,,,,,,,,0.210969,-0.234104,-0.059473,1.851304,0.723294,-0.114577,1.783232,-0.677662,-0.066877,-1.305405,-0.051233,1.144276,0.069423,320.109075,-1.044288,1.758400,-1.833463
52.800000,0.101034,-0.377777,-0.221777,,,,,,,,,,,0.100529,-0.385775,-0.225493,1.877652,0.724892,-0.127517,1.785577,-0.673987,-0.063073,-1.290879,-0.003249,0.851747,0.041335,319.649458,-0.609558,-1.072087,-2.241589
52.900000,-0.152426,-0.148751,-0.071251,,,,,,,,,,,-0.155739,-0.140564,-0.070467,1.943117,0.729047,-0.138692,1.817948,-0.668301,-0.051125,-1.287989,0.001324,1.168092,0.141359,319.773535,-0.656463,2.038112,-1.267065
53.000000,-0.238633,-0.050305,-0.012884,,,,,,,,,,,-0.238051,-0.056402,-0.011921,1.977125,0.730630,-0.133825,1.846295,-0.668186,-0.042191,-1.305886,-0.020522,0.947331,0.061301,321.045626,-0.899677,-0.174121,-1.869486
53.100000,-0.361525,-0.069997,0.029006,,,,,,,,,,,-0.368272,-0.073012,0.035064,2.010896,0.730772,-0.127201,1.871442,-0.669993,-0.029370,-1.332695,-0.010228,1.054364,0.037042,322.750442,-0.785048,0.810429,-1.845798
53.200000,-0.410510,-0.244255,0.038608,,,,,,,,,,,-0.407541,-0.254997,0.038805,2.038207,0.727959,-0.115913,1.888502,-0.675633,-0.010652,-1.376797,0.033487,0.926897,0.101437,325.612701,-0.261579,-0.532321,-0.801242
53.300000,-0.416518,-0.214567,0.096469,,,,,,,,,,,-0.414264,-0.213794,0.098315,2.083332,0.724396,-0.110726,1.907594,-0.680272,0.013022,-1.419033,-0.026712,1.022012,0.121643,328.032501,-0.751568,0.329366,-0.206356
53.400000,-0.346367,-0.037029,0.170120,,,,,,,,,,,-0.343765,-0.037614,0.170970,2.077998,0.718567,-0.101857,1.890072,-0.687254,0.030629,-1.460698,-0.016995,0.982309,0.120436,330.367169,-0.505848,-0.113532,0.158460
